client_id,date,consumption_kwh
C0064,2023-02-14,9.65
C0064,2023-02-15,9.26
C0064,2023-02-16,10.89
C0064,2023-02-17,8.36
C0064,2023-02-18,10.91
C0064,2023-02-19,7.83
C0064,2023-02-20,8.7
C0064,2023-02-21,10.91
C0064,2023-02-22,7.24
C0064,2023-02-23,9.94
C0064,2023-02-24,12.33
C0064,2023-02-25,11.54
C0064,2023-02-26,9.67
C0064,2023-02-27,11.91
C0064,2023-02-28,9.84
C0064,2023-03-01,6.1
C0064,2023-03-02,12.83
C0064,2023-03-03,8.2
C0064,2023-03-04,9.71
C0064,2023-03-05,13.89
C0064,2023-03-06,10.14
C0064,2023-03-07,7.53
C0064,2023-03-08,11.23
C0064,2023-03-09,10.9
C0064,2023-03-10,11.79
C0064,2023-03-11,17.91
C0064,2023-03-12,9.84
C0064,2023-03-13,9.42
C0064,2023-03-14,9.32
C0064,2023-03-15,8.88
C0064,2023-03-16,7.3
C0064,2023-03-17,10.67
C0064,2023-03-18,11.12
C0064,2023-03-19,10.2
C0064,2023-03-20,10.35
C0064,2023-03-21,8.51
C0064,2023-03-22,5.35
C0064,2023-03-23,11.14
C0064,2023-03-24,10.99
C0064,2023-03-25,12.46
C0064,2023-03-26,8.01
C0064,2023-03-27,12.32
C0064,2023-03-28,7.82
C0064,2023-03-29,10.44
C0064,2023-03-30,7.49
C0064,2023-03-31,12.08
C0064,2023-04-01,9.78
C0064,2023-04-02,8.97
C0064,2023-04-03,6.2
C0064,2023-04-04,12.2
C0064,2023-04-05,12.89
C0064,2023-04-06,8.83
C0064,2023-04-07,5.78
C0064,2023-04-08,10.87
C0064,2023-04-09,10.27
C0064,2023-04-10,10.02
C0064,2023-04-11,12.66
C0064,2023-04-12,13.42
C0064,2023-04-13,13.7
C0064,2023-04-14,13.07
C0064,2023-04-15,12.03
C0064,2023-04-16,10.54
C0064,2023-04-17,10.95
C0064,2023-04-18,9.01
C0064,2023-04-19,8.71
C0064,2023-04-20,14.38
C0064,2023-04-21,8.44
C0064,2023-04-22,10.08
C0064,2023-04-23,8.89
C0064,2023-04-24,11.54
C0064,2023-04-25,13.04
C0064,2023-04-26,10.35
C0064,2023-04-27,7.43
C0064,2023-04-28,11.83
C0064,2023-04-29,11.16
C0064,2023-04-30,8.68
C0064,2023-05-01,7.16
C0064,2023-05-02,12.37
C0064,2023-05-03,10.54
C0064,2023-05-04,6.62
C0064,2023-05-05,10.5
C0064,2023-05-06,5.31
C0064,2023-05-07,10.77
C0064,2023-05-08,6.63
C0064,2023-05-09,10.9
C0064,2023-05-10,7.88
C0064,2023-05-11,10.83
C0064,2023-05-12,12.53
C0064,2023-05-13,13.71
C0064,2023-05-14,3.81
C0064,2023-05-15,10.13
C0064,2023-05-16,10.8
C0064,2023-05-17,8.47
C0064,2023-05-18,6.83
C0064,2023-05-19,8.63
C0064,2023-05-20,11.99
C0064,2023-05-21,11.56
C0064,2023-05-22,9.71
C0064,2023-05-23,10.15
C0064,2023-05-24,5.87
C0064,2023-05-25,11.63
C0064,2023-05-26,13.87
C0064,2023-05-27,8.38
C0064,2023-05-28,9.13
C0064,2023-05-29,10.24
C0064,2023-05-30,8.79
C0064,2023-05-31,8.2
C0064,2023-06-01,10.31
C0064,2023-06-02,7.96
C0064,2023-06-03,10.81
C0064,2023-06-04,7.25
C0064,2023-06-05,6.98
C0064,2023-06-06,11.39
C0064,2023-06-07,11.17
C0064,2023-06-08,11.84
C0064,2023-06-09,7.06
C0064,2023-06-10,10.43
C0064,2023-06-11,12.07
C0064,2023-06-12,10.75
C0064,2023-06-13,9.06
C0064,2023-06-14,9.44
C0064,2023-06-15,11.85
C0064,2023-06-16,6.95
C0064,2023-06-17,6.35
C0064,2023-06-18,6.74
C0064,2023-06-19,11.49
C0064,2023-06-20,10.07
C0064,2023-06-21,11.68
C0064,2023-06-22,12.59
C0064,2023-06-23,13.29
C0064,2023-06-24,12.6
C0064,2023-06-25,7.91
C0064,2023-06-26,5.98
C0064,2023-06-27,8.31
C0064,2023-06-28,14.07
C0064,2023-06-29,12.08
C0065,2023-01-01,19.51
C0065,2023-01-02,11.88
C0065,2023-01-03,17.92
C0065,2023-01-04,11.15
C0065,2023-01-05,12.69
C0065,2023-01-06,11.14
C0065,2023-01-07,16.2
C0065,2023-01-08,13.68
C0065,2023-01-09,13.7
C0065,2023-01-10,13.74
C0065,2023-01-11,12.23
C0065,2023-01-12,18.35
C0065,2023-01-13,16.19
C0065,2023-01-14,15.63
C0065,2023-01-15,15.74
C0065,2023-01-16,14.04
C0065,2023-01-17,12.91
C0065,2023-01-18,7.82
C0065,2023-01-19,13.42
C0065,2023-01-20,13.86
C0065,2023-01-21,13.82
C0065,2023-01-22,9.41
C0065,2023-01-23,10.92
C0065,2023-01-24,10.81
C0065,2023-01-25,17.01
C0065,2023-01-26,16.17
C0065,2023-01-27,14.26
C0065,2023-01-28,12.62
C0065,2023-01-29,16.51
C0065,2023-01-30,10.13
C0065,2023-01-31,10.84
C0065,2023-02-01,14.79
C0065,2023-02-02,10.69
C0065,2023-02-03,15.71
C0065,2023-02-04,12.8
C0065,2023-02-05,8.92
C0065,2023-02-06,12.03
C0065,2023-02-07,8.73
C0065,2023-02-08,11.35
C0065,2023-02-09,13.93
C0065,2023-02-10,14.82
C0065,2023-02-11,11.69
C0065,2023-02-12,13.05
C0065,2023-02-13,17.19
C0065,2023-02-14,16.16
C0065,2023-02-15,12.62
C0065,2023-02-16,13.64
C0065,2023-02-17,13.33
C0065,2023-02-18,14.51
C0065,2023-02-19,15.81
C0065,2023-02-20,12.07
C0065,2023-02-21,11.46
C0065,2023-02-22,12.9
C0065,2023-02-23,13.15
C0065,2023-02-24,9.99
C0065,2023-02-25,16.67
C0065,2023-02-26,13.3
C0065,2023-02-27,14.34
C0065,2023-02-28,12.83
C0065,2023-03-01,14.87
C0065,2023-03-02,11.96
C0065,2023-03-03,13.46
C0065,2023-03-04,10.95
C0065,2023-03-05,10.56
C0065,2023-03-06,18.25
C0065,2023-03-07,14.4
C0065,2023-03-08,15.84
C0065,2023-03-09,14.11
C0065,2023-03-10,15.51
C0065,2023-03-11,12.95
C0065,2023-03-12,13.81
C0065,2023-03-13,11.39
C0065,2023-03-14,12.01
C0065,2023-03-15,15.01
C0065,2023-03-16,12.86
C0065,2023-03-17,18.32
C0065,2023-03-18,10.6
C0065,2023-03-19,14.98
C0065,2023-03-20,14.17
C0065,2023-03-21,14.74
C0065,2023-03-22,13.54
C0065,2023-03-23,15.52
C0065,2023-03-24,11.18
C0065,2023-03-25,12.99
C0065,2023-03-26,14.76
C0065,2023-03-27,17.35
C0065,2023-03-28,13.04
C0065,2023-03-29,11.05
C0065,2023-03-30,14.01
C0065,2023-03-31,13.05
C0065,2023-04-01,11.67
C0065,2023-04-02,12.07
C0065,2023-04-03,12.19
C0065,2023-04-04,12.84
C0065,2023-04-05,10.21
C0065,2023-04-06,13.35
C0065,2023-04-07,12.07
C0065,2023-04-08,13.01
C0065,2023-04-09,15.51
C0065,2023-04-10,16.87
C0065,2023-04-11,10.3
C0065,2023-04-12,11.29
C0065,2023-04-13,12.2
C0065,2023-04-14,13.57
C0065,2023-04-15,13.53
C0065,2023-04-16,13.69
C0065,2023-04-17,12.71
C0065,2023-04-18,14.88
C0065,2023-04-19,15.34
C0065,2023-04-20,16.16
C0065,2023-04-21,16.27
C0065,2023-04-22,12.1
C0065,2023-04-23,15.1
C0065,2023-04-24,11.96
C0065,2023-04-25,10.53
C0065,2023-04-26,16.86
C0065,2023-04-27,14.21
C0065,2023-04-28,12.68
C0065,2023-04-29,12.33
C0065,2023-04-30,12.13
C0065,2023-05-01,12.74
C0065,2023-05-02,14.24
C0065,2023-05-03,10.53
C0065,2023-05-04,12.45
C0065,2023-05-05,8.75
C0065,2023-05-06,10.75
C0065,2023-05-07,14.96
C0065,2023-05-08,10.62
C0065,2023-05-09,13.85
C0065,2023-05-10,15.99
C0065,2023-05-11,16.57
C0065,2023-05-12,12.27
C0065,2023-05-13,13.69
C0065,2023-05-14,11.3
C0065,2023-05-15,14.64
C0065,2023-05-16,16.29
C0065,2023-05-17,13.28
C0065,2023-05-18,15.31
C0065,2023-05-19,11.8
C0065,2023-05-20,8.16
C0065,2023-05-21,17.0
C0065,2023-05-22,13.61
C0065,2023-05-23,14.47
C0065,2023-05-24,10.54
C0065,2023-05-25,12.34
C0065,2023-05-26,15.38
C0065,2023-05-27,13.44
C0065,2023-05-28,16.26
C0065,2023-05-29,11.7
C0065,2023-05-30,13.09
C0065,2023-05-31,14.76
C0065,2023-06-01,13.7
C0065,2023-06-02,14.96
C0065,2023-06-03,10.17
C0065,2023-06-04,19.44
C0065,2023-06-05,14.33
C0065,2023-06-06,11.94
C0065,2023-06-07,12.92
C0065,2023-06-08,15.53
C0065,2023-06-09,11.36
C0065,2023-06-10,15.08
C0065,2023-06-11,12.79
C0065,2023-06-12,15.52
C0065,2023-06-13,13.63
C0065,2023-06-14,12.74
C0065,2023-06-15,11.76
C0065,2023-06-16,14.44
C0065,2023-06-17,14.53
C0065,2023-06-18,16.02
C0065,2023-06-19,11.17
C0065,2023-06-20,14.46
C0065,2023-06-21,11.13
C0065,2023-06-22,15.67
C0065,2023-06-23,16.32
C0065,2023-06-24,13.69
C0065,2023-06-25,13.75
C0065,2023-06-26,13.99
C0065,2023-06-27,14.42
C0065,2023-06-28,9.08
C0065,2023-06-29,15.78
C0066,2023-01-01,10.11
C0066,2023-01-02,9.07
C0066,2023-01-03,10.97
C0066,2023-01-04,13.04
C0066,2023-01-05,12.07
C0066,2023-01-06,8.92
C0066,2023-01-07,8.81
C0066,2023-01-08,11.41
C0066,2023-01-09,9.74
C0066,2023-01-10,10.18
C0066,2023-01-11,14.4
C0066,2023-01-12,10.61
C0066,2023-01-13,12.69
C0066,2023-01-14,7.36
C0066,2023-01-15,13.24
C0066,2023-01-16,8.95
C0066,2023-01-17,9.54
C0066,2023-01-18,11.98
C0066,2023-01-19,12.94
C0066,2023-01-20,8.52
C0066,2023-01-21,6.94
C0066,2023-01-22,9.29
C0066,2023-01-23,7.33
C0066,2023-01-24,11.5
C0066,2023-01-25,11.59
C0066,2023-01-26,12.98
C0066,2023-01-27,9.19
C0066,2023-01-28,7.83
C0066,2023-01-29,10.61
C0066,2023-01-30,8.99
C0066,2023-01-31,7.67
C0066,2023-02-01,13.53
C0066,2023-02-02,9.34
C0066,2023-02-03,10.84
C0066,2023-02-04,10.17
C0066,2023-02-05,10.93
C0066,2023-02-06,11.15
C0066,2023-02-07,11.54
C0066,2023-02-08,7.7
C0066,2023-02-09,13.17
C0066,2023-02-10,13.1
C0066,2023-02-11,10.55
C0066,2023-02-12,8.04
C0066,2023-02-13,14.7
C0066,2023-02-14,10.03
C0066,2023-02-15,7.92
C0066,2023-02-16,7.06
C0066,2023-02-17,12.46
C0066,2023-02-18,10.21
C0066,2023-02-19,12.57
C0066,2023-02-20,12.42
C0066,2023-02-21,7.27
C0066,2023-02-22,14.06
C0066,2023-02-23,9.98
C0066,2023-02-24,7.91
C0066,2023-02-25,9.92
C0066,2023-02-26,9.62
C0066,2023-02-27,12.35
C0066,2023-02-28,10.87
C0066,2023-03-01,11.46
C0066,2023-03-02,16.18
C0066,2023-03-03,9.34
C0066,2023-03-04,11.11
C0066,2023-03-05,9.32
C0066,2023-03-06,10.33
C0066,2023-03-07,9.53
C0066,2023-03-08,10.66
C0066,2023-03-09,10.05
C0066,2023-03-10,10.75
C0066,2023-03-11,10.13
C0066,2023-03-12,8.63
C0066,2023-03-13,9.53
C0066,2023-03-14,9.88
C0066,2023-03-15,11.29
C0066,2023-03-16,11.97
C0066,2023-03-17,13.22
C0066,2023-03-18,10.02
C0066,2023-03-19,14.55
C0066,2023-03-20,14.24
C0066,2023-03-21,10.0
C0066,2023-03-22,11.58
C0066,2023-03-23,14.21
C0066,2023-03-24,12.48
C0066,2023-03-25,7.51
C0066,2023-03-26,6.55
C0066,2023-03-27,6.61
C0066,2023-03-28,8.4
C0066,2023-03-29,14.74
C0066,2023-03-30,7.61
C0066,2023-03-31,14.1
C0066,2023-04-01,14.39
C0066,2023-04-02,8.33
C0066,2023-04-03,10.26
C0066,2023-04-04,13.67
C0066,2023-04-05,11.16
C0066,2023-04-06,15.56
C0066,2023-04-07,10.21
C0066,2023-04-08,6.97
C0066,2023-04-09,9.57
C0066,2023-04-10,12.91
C0066,2023-04-11,13.4
C0066,2023-04-12,11.65
C0066,2023-04-13,13.45
C0066,2023-04-14,9.5
C0066,2023-04-15,6.97
C0066,2023-04-16,10.14
C0066,2023-04-17,11.6
C0066,2023-04-18,11.85
C0066,2023-04-19,8.76
C0066,2023-04-20,11.1
C0066,2023-04-21,10.19
C0066,2023-04-22,12.51
C0066,2023-04-23,9.73
C0066,2023-04-24,8.69
C0066,2023-04-25,10.21
C0066,2023-04-26,14.55
C0066,2023-04-27,11.27
C0066,2023-04-28,12.59
C0066,2023-04-29,8.34
C0066,2023-04-30,10.5
C0066,2023-05-01,12.75
C0066,2023-05-02,11.21
C0066,2023-05-03,10.95
C0066,2023-05-04,13.39
C0066,2023-05-05,10.46
C0066,2023-05-06,9.8
C0066,2023-05-07,14.99
C0066,2023-05-08,13.56
C0066,2023-05-09,13.79
C0066,2023-05-10,9.59
C0066,2023-05-11,6.05
C0066,2023-05-12,10.52
C0066,2023-05-13,11.54
C0066,2023-05-14,11.71
C0066,2023-05-15,9.41
C0066,2023-05-16,10.79
C0066,2023-05-17,9.71
C0066,2023-05-18,9.97
C0066,2023-05-19,6.96
C0066,2023-05-20,8.99
C0066,2023-05-21,8.28
C0066,2023-05-22,11.23
C0066,2023-05-23,12.67
C0066,2023-05-24,7.3
C0066,2023-05-25,7.68
C0066,2023-05-26,9.77
C0066,2023-05-27,8.42
C0066,2023-05-28,11.42
C0066,2023-05-29,9.44
C0066,2023-05-30,13.2
C0066,2023-05-31,9.43
C0066,2023-06-01,12.68
C0066,2023-06-02,9.77
C0066,2023-06-03,12.13
C0066,2023-06-04,6.69
C0066,2023-06-05,11.16
C0066,2023-06-06,14.38
C0066,2023-06-07,9.99
C0066,2023-06-08,7.95
C0066,2023-06-09,7.75
C0066,2023-06-10,7.75
C0066,2023-06-11,12.75
C0066,2023-06-12,11.89
C0066,2023-06-13,9.66
C0066,2023-06-14,8.25
C0066,2023-06-15,11.18
C0066,2023-06-16,8.6
C0066,2023-06-17,10.9
C0066,2023-06-18,13.76
C0066,2023-06-19,11.13
C0066,2023-06-20,10.4
C0066,2023-06-21,12.1
C0066,2023-06-22,7.38
C0066,2023-06-23,12.68
C0066,2023-06-24,14.13
C0066,2023-06-25,11.45
C0066,2023-06-26,11.29
C0066,2023-06-27,10.03
C0066,2023-06-28,13.1
C0066,2023-06-29,11.38
C0067,2023-01-01,21.28
C0067,2023-01-02,20.15
C0067,2023-01-03,18.29
C0067,2023-01-04,18.15
C0067,2023-01-05,20.14
C0067,2023-01-06,20.43
C0067,2023-01-07,20.44
C0067,2023-01-08,22.36
C0067,2023-01-09,17.98
C0067,2023-01-10,21.77
C0067,2023-01-11,19.51
C0067,2023-01-12,21.21
C0067,2023-01-13,16.78
C0067,2023-01-14,19.96
C0067,2023-01-15,15.74
C0067,2023-01-16,16.07
C0067,2023-01-17,18.23
C0067,2023-01-18,17.57
C0067,2023-01-19,12.77
C0067,2023-01-20,18.29
C0067,2023-01-21,21.07
C0067,2023-01-22,16.35
C0067,2023-01-23,15.89
C0067,2023-01-24,17.77
C0067,2023-01-25,18.32
C0067,2023-01-26,15.98
C0067,2023-01-27,17.38
C0067,2023-01-28,22.09
C0067,2023-01-29,19.17
C0067,2023-01-30,20.59
C0067,2023-01-31,19.43
C0067,2023-02-01,14.55
C0067,2023-02-02,18.99
C0067,2023-02-03,18.83
C0067,2023-02-04,17.37
C0067,2023-02-05,15.99
C0067,2023-02-06,17.03
C0067,2023-02-07,20.82
C0067,2023-02-08,14.39
C0067,2023-02-09,18.57
C0067,2023-02-10,19.08
C0067,2023-02-11,14.32
C0067,2023-02-12,19.75
C0067,2023-02-13,17.76
C0067,2023-02-14,17.42
C0067,2023-02-15,18.23
C0067,2023-02-16,18.05
C0067,2023-02-17,18.86
C0067,2023-02-18,16.26
C0067,2023-02-19,18.66
C0067,2023-02-20,18.89
C0067,2023-02-21,17.12
C0067,2023-02-22,13.83
C0067,2023-02-23,19.5
C0067,2023-02-24,20.04
C0067,2023-02-25,17.35
C0067,2023-02-26,19.43
C0067,2023-02-27,15.05
C0067,2023-02-28,17.52
C0067,2023-03-01,22.19
C0067,2023-03-02,15.57
C0067,2023-03-03,17.8
C0067,2023-03-04,15.61
C0067,2023-03-05,17.51
C0067,2023-03-06,19.09
C0067,2023-03-07,16.29
C0067,2023-03-08,16.41
C0067,2023-03-09,17.6
C0067,2023-03-10,21.19
C0067,2023-03-11,17.69
C0067,2023-03-12,18.73
C0067,2023-03-13,21.43
C0067,2023-03-14,16.14
C0067,2023-03-15,18.43
C0067,2023-03-16,16.27
C0067,2023-03-17,21.86
C0067,2023-03-18,16.91
C0067,2023-03-19,20.41
C0067,2023-03-20,22.23
C0067,2023-03-21,17.68
C0067,2023-03-22,18.08
C0067,2023-03-23,21.04
C0067,2023-03-24,18.02
C0067,2023-03-25,18.51
C0067,2023-03-26,13.92
C0067,2023-03-27,18.64
C0067,2023-03-28,18.76
C0067,2023-03-29,15.63
C0067,2023-03-30,19.33
C0067,2023-03-31,18.52
C0067,2023-04-01,16.79
C0067,2023-04-02,17.71
C0067,2023-04-03,16.68
C0067,2023-04-04,16.16
C0067,2023-04-05,20.01
C0067,2023-04-06,22.84
C0067,2023-04-07,17.18
C0067,2023-04-08,19.68
C0067,2023-04-09,21.25
C0067,2023-04-10,20.09
C0067,2023-04-11,19.94
C0067,2023-04-12,18.19
C0067,2023-04-13,19.22
C0067,2023-04-14,15.21
C0067,2023-04-15,17.09
C0067,2023-04-16,18.72
C0067,2023-04-17,15.02
C0067,2023-04-18,18.24
C0067,2023-04-19,20.46
C0067,2023-04-20,17.7
C0067,2023-04-21,18.46
C0067,2023-04-22,21.82
C0067,2023-04-23,17.37
C0067,2023-04-24,16.04
C0067,2023-04-25,17.23
C0067,2023-04-26,18.48
C0067,2023-04-27,14.27
C0067,2023-04-28,18.17
C0067,2023-04-29,21.52
C0067,2023-04-30,18.22
C0067,2023-05-01,14.77
C0067,2023-05-02,17.93
C0067,2023-05-03,18.96
C0067,2023-05-04,17.67
C0067,2023-05-05,19.82
C0067,2023-05-06,17.43
C0067,2023-05-07,23.26
C0067,2023-05-08,21.99
C0067,2023-05-09,18.1
C0067,2023-05-10,19.18
C0067,2023-05-11,19.0
C0067,2023-05-12,20.14
C0067,2023-05-13,21.18
C0067,2023-05-14,19.33
C0067,2023-05-15,16.41
C0067,2023-05-16,21.17
C0067,2023-05-17,14.47
C0067,2023-05-18,20.4
C0067,2023-05-19,19.9
C0067,2023-05-20,18.66
C0067,2023-05-21,19.54
C0067,2023-05-22,15.96
C0067,2023-05-23,20.89
C0067,2023-05-24,15.87
C0067,2023-05-25,19.65
C0067,2023-05-26,18.15
C0067,2023-05-27,23.19
C0067,2023-05-28,14.72
C0067,2023-05-29,22.21
C0067,2023-05-30,21.74
C0067,2023-05-31,15.96
C0067,2023-06-01,21.79
C0067,2023-06-02,18.42
C0067,2023-06-03,21.65
C0067,2023-06-04,21.21
C0067,2023-06-05,22.5
C0067,2023-06-06,16.41
C0067,2023-06-07,24.23
C0067,2023-06-08,19.32
C0067,2023-06-09,14.81
C0067,2023-06-10,18.44
C0067,2023-06-11,20.67
C0067,2023-06-12,17.09
C0067,2023-06-13,20.67
C0067,2023-06-14,20.49
C0067,2023-06-15,17.68
C0067,2023-06-16,20.05
C0067,2023-06-17,19.0
C0067,2023-06-18,18.38
C0067,2023-06-19,19.12
C0067,2023-06-20,17.16
C0067,2023-06-21,16.39
C0067,2023-06-22,19.14
C0067,2023-06-23,17.48
C0067,2023-06-24,20.39
C0067,2023-06-25,20.18
C0067,2023-06-26,15.56
C0067,2023-06-27,18.8
C0067,2023-06-28,18.25
C0067,2023-06-29,21.02
C0068,2023-01-01,8.33
C0068,2023-01-02,13.0
C0068,2023-01-03,12.74
C0068,2023-01-04,7.09
C0068,2023-01-05,12.2
C0068,2023-01-06,7.86
C0068,2023-01-07,11.19
C0068,2023-01-08,10.3
C0068,2023-01-09,15.81
C0068,2023-01-10,13.48
C0068,2023-01-11,11.4
C0068,2023-01-12,12.12
C0068,2023-01-13,13.91
C0068,2023-01-14,14.81
C0068,2023-01-15,13.29
C0068,2023-01-16,18.0
C0068,2023-01-17,13.96
C0068,2023-01-18,11.99
C0068,2023-01-19,12.47
C0068,2023-01-20,14.03
C0068,2023-01-21,10.14
C0068,2023-01-22,10.82
C0068,2023-01-23,12.63
C0068,2023-01-24,15.11
C0068,2023-01-25,10.22
C0068,2023-01-26,10.09
C0068,2023-01-27,14.27
C0068,2023-01-28,16.83
C0068,2023-01-29,10.55
C0068,2023-01-30,10.57
C0068,2023-01-31,12.54
C0068,2023-02-01,10.99
C0068,2023-02-02,15.22
C0068,2023-02-03,12.81
C0068,2023-02-04,18.19
C0068,2023-02-05,10.64
C0068,2023-02-06,10.13
C0068,2023-02-07,14.64
C0068,2023-02-08,12.76
C0068,2023-02-09,12.65
C0068,2023-02-10,12.77
C0068,2023-02-11,12.54
C0068,2023-02-12,10.57
C0068,2023-02-13,5.91
C0068,2023-02-14,12.6
C0068,2023-02-15,15.77
C0068,2023-02-16,12.62
C0068,2023-02-17,10.63
C0068,2023-02-18,12.37
C0068,2023-02-19,11.01
C0068,2023-02-20,14.18
C0068,2023-02-21,9.54
C0068,2023-02-22,14.05
C0068,2023-02-23,11.8
C0068,2023-02-24,12.92
C0068,2023-02-25,13.23
C0068,2023-02-26,12.71
C0068,2023-02-27,8.15
C0068,2023-02-28,10.42
C0068,2023-03-01,13.43
C0068,2023-03-02,10.81
C0068,2023-03-03,13.16
C0068,2023-03-04,9.85
C0068,2023-03-05,11.01
C0068,2023-03-06,15.13
C0068,2023-03-07,12.0
C0068,2023-03-08,9.94
C0068,2023-03-09,10.93
C0068,2023-03-10,13.93
C0068,2023-03-11,13.57
C0068,2023-03-12,7.98
C0068,2023-03-13,12.14
C0068,2023-03-14,11.33
C0068,2023-03-15,9.63
C0068,2023-03-16,14.98
C0068,2023-03-17,12.2
C0068,2023-03-18,12.86
C0068,2023-03-19,9.51
C0068,2023-03-20,8.43
C0068,2023-03-21,13.81
C0068,2023-03-22,14.79
C0068,2023-03-23,13.43
C0068,2023-03-24,10.69
C0068,2023-03-25,6.04
C0068,2023-03-26,12.53
C0068,2023-03-27,10.06
C0068,2023-03-28,12.33
C0068,2023-03-29,14.18
C0068,2023-03-30,14.91
C0068,2023-03-31,10.75
C0068,2023-04-01,11.86
C0068,2023-04-02,13.99
C0068,2023-04-03,13.13
C0068,2023-04-04,12.89
C0068,2023-04-05,13.36
C0068,2023-04-06,15.41
C0068,2023-04-07,14.89
C0068,2023-04-08,8.31
C0068,2023-04-09,9.69
C0068,2023-04-10,13.44
C0068,2023-04-11,12.83
C0068,2023-04-12,9.74
C0068,2023-04-13,9.94
C0068,2023-04-14,11.28
C0068,2023-04-15,19.24
C0068,2023-04-16,9.39
C0068,2023-04-17,7.71
C0068,2023-04-18,12.65
C0068,2023-04-19,9.86
C0068,2023-04-20,12.02
C0068,2023-04-21,11.19
C0068,2023-04-22,15.27
C0068,2023-04-23,10.44
C0068,2023-04-24,8.28
C0068,2023-04-25,10.42
C0068,2023-04-26,14.33
C0068,2023-04-27,11.8
C0068,2023-04-28,10.82
C0068,2023-04-29,16.93
C0068,2023-04-30,9.8
C0068,2023-05-01,11.61
C0068,2023-05-02,15.05
C0068,2023-05-03,12.14
C0068,2023-05-04,9.01
C0068,2023-05-05,9.76
C0068,2023-05-06,12.06
C0068,2023-05-07,11.42
C0068,2023-05-08,9.96
C0068,2023-05-09,11.98
C0068,2023-05-10,14.8
C0068,2023-05-11,12.26
C0068,2023-05-12,12.07
C0068,2023-05-13,16.72
C0068,2023-05-14,4.29
C0068,2023-05-15,13.62
C0068,2023-05-16,10.53
C0068,2023-05-17,14.1
C0068,2023-05-18,10.81
C0068,2023-05-19,10.03
C0068,2023-05-20,15.89
C0068,2023-05-21,11.16
C0068,2023-05-22,15.19
C0068,2023-05-23,12.38
C0068,2023-05-24,14.42
C0068,2023-05-25,12.04
C0068,2023-05-26,12.02
C0068,2023-05-27,9.64
C0068,2023-05-28,10.75
C0068,2023-05-29,13.91
C0068,2023-05-30,13.69
C0068,2023-05-31,12.99
C0068,2023-06-01,14.25
C0068,2023-06-02,12.37
C0068,2023-06-03,12.8
C0068,2023-06-04,11.03
C0068,2023-06-05,10.68
C0068,2023-06-06,15.0
C0068,2023-06-07,10.36
C0068,2023-06-08,13.04
C0068,2023-06-09,7.77
C0068,2023-06-10,8.47
C0068,2023-06-11,9.69
C0068,2023-06-12,11.41
C0068,2023-06-13,15.06
C0068,2023-06-14,12.38
C0068,2023-06-15,9.08
C0068,2023-06-16,14.19
C0068,2023-06-17,12.04
C0068,2023-06-18,10.92
C0068,2023-06-19,8.62
C0068,2023-06-20,12.88
C0068,2023-06-21,8.55
C0068,2023-06-22,17.28
C0068,2023-06-23,8.0
C0068,2023-06-24,11.51
C0068,2023-06-25,12.91
C0068,2023-06-26,11.48
C0068,2023-06-27,11.13
C0068,2023-06-28,13.54
C0068,2023-06-29,13.63
C0069,2023-01-01,13.99
C0069,2023-01-02,13.48
C0069,2023-01-03,13.23
C0069,2023-01-04,17.23
C0069,2023-01-05,19.94
C0069,2023-01-06,15.46
C0069,2023-01-07,15.97
C0069,2023-01-08,15.53
C0069,2023-01-09,15.43
C0069,2023-01-10,9.68
C0069,2023-01-11,15.99
C0069,2023-01-12,14.39
C0069,2023-01-13,14.31
C0069,2023-01-14,13.43
C0069,2023-01-15,15.18
C0069,2023-01-16,16.93
C0069,2023-01-17,16.43
C0069,2023-01-18,16.11
C0069,2023-01-19,14.7
C0069,2023-01-20,15.84
C0069,2023-01-21,17.87
C0069,2023-01-22,18.67
C0069,2023-01-23,14.54
C0069,2023-01-24,16.08
C0069,2023-01-25,19.68
C0069,2023-01-26,13.64
C0069,2023-01-27,13.95
C0069,2023-01-28,13.69
C0069,2023-01-29,15.92
C0069,2023-01-30,17.34
C0069,2023-01-31,13.22
C0069,2023-02-01,16.65
C0069,2023-02-02,18.83
C0069,2023-02-03,19.08
C0069,2023-02-04,15.25
C0069,2023-02-05,16.94
C0069,2023-02-06,13.46
C0069,2023-02-07,18.55
C0069,2023-02-08,15.76
C0069,2023-02-09,14.16
C0069,2023-02-10,13.52
C0069,2023-02-11,12.98
C0069,2023-02-12,14.48
C0069,2023-02-13,15.68
C0069,2023-02-14,13.73
C0069,2023-02-15,17.9
C0069,2023-02-16,14.98
C0069,2023-02-17,17.79
C0069,2023-02-18,18.98
C0069,2023-02-19,20.34
C0069,2023-02-20,17.76
C0069,2023-02-21,18.41
C0069,2023-02-22,16.44
C0069,2023-02-23,12.5
C0069,2023-02-24,13.87
C0069,2023-02-25,15.08
C0069,2023-02-26,16.15
C0069,2023-02-27,13.12
C0069,2023-02-28,13.14
C0069,2023-03-01,12.16
C0069,2023-03-02,14.99
C0069,2023-03-03,17.17
C0069,2023-03-04,15.25
C0069,2023-03-05,12.34
C0069,2023-03-06,12.68
C0069,2023-03-07,13.32
C0069,2023-03-08,16.29
C0069,2023-03-09,17.05
C0069,2023-03-10,15.62
C0069,2023-03-11,16.27
C0069,2023-03-12,13.27
C0069,2023-03-13,16.07
C0069,2023-03-14,13.72
C0069,2023-03-15,14.12
C0069,2023-03-16,20.54
C0069,2023-03-17,17.62
